date_start,date_stop,campaign_id,campaign_name,objective,impressions,clicks,cpm,ctr,spend,leads,account_currency
2026-05-13,2026-05-13,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,17930,584,28.71,3.2571,514.83,22,BRL
2026-05-13,2026-05-13,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,3807,125,43.12,3.2834,164.15,7,BRL
2026-05-13,2026-05-13,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,16719,327,23.58,1.9559,394.19,8,BRL
2026-05-14,2026-05-14,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,37262,617,18.02,1.6558,671.60,27,BRL
2026-05-14,2026-05-14,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,6617,171,34.20,2.5843,226.29,11,BRL
2026-05-14,2026-05-14,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,14283,296,28.05,2.0724,400.68,18,BRL
2026-05-14,2026-05-14,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5504,198,32.51,3.5974,178.94,10,BRL
2026-05-14,2026-05-14,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,18696,400,22.15,2.1395,414.19,9,BRL
2026-05-15,2026-05-15,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,22004,537,36.05,2.4405,793.30,27,BRL
2026-05-15,2026-05-15,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,7885,149,28.04,1.8897,221.10,12,BRL
2026-05-15,2026-05-15,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,24391,564,26.02,2.3123,634.75,14,BRL
2026-05-15,2026-05-15,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5946,168,44.90,2.8254,266.96,10,BRL
2026-05-15,2026-05-15,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,12311,251,23.62,2.0388,290.73,12,BRL
2026-05-16,2026-05-16,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,18565,489,36.51,2.6340,677.90,28,BRL
2026-05-16,2026-05-16,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,14696,320,31.40,2.1775,461.48,13,BRL
2026-05-16,2026-05-16,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,38376,744,16.92,1.9387,649.41,14,BRL
2026-05-16,2026-05-16,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,7681,171,28.99,2.2263,222.70,8,BRL
2026-05-16,2026-05-16,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,23799,463,18.43,1.9455,438.53,10,BRL
2026-05-17,2026-05-17,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,24528,548,22.31,2.2342,547.11,23,BRL
2026-05-17,2026-05-17,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,12976,269,22.16,2.0731,287.59,14,BRL
2026-05-17,2026-05-17,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,23810,518,27.77,2.1756,661.28,21,BRL
2026-05-17,2026-05-17,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,9668,235,41.18,2.4307,398.11,16,BRL
2026-05-17,2026-05-17,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,34645,749,17.30,2.1619,599.26,12,BRL
2026-05-18,2026-05-18,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,16131,375,30.34,2.3247,489.49,18,BRL
2026-05-18,2026-05-18,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,42317,853,23.08,2.0157,976.56,20,BRL
2026-05-18,2026-05-18,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,23914,464,20.99,1.9403,502.03,18,BRL
2026-05-18,2026-05-18,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,8031,233,31.57,2.9013,253.53,12,BRL
2026-05-18,2026-05-18,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,11521,208,17.76,1.8054,204.65,4,BRL
2026-05-19,2026-05-19,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,23458,546,25.81,2.3276,605.48,27,BRL
2026-05-19,2026-05-19,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,10738,217,36.04,2.0209,387.01,8,BRL
2026-05-19,2026-05-19,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,35210,964,26.93,2.7379,948.20,18,BRL
2026-05-19,2026-05-19,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,9052,285,29.90,3.1485,270.63,10,BRL
2026-05-19,2026-05-19,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,7848,148,21.88,1.8858,171.74,7,BRL
2026-05-20,2026-05-20,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,21137,468,24.12,2.2141,509.78,26,BRL
2026-05-20,2026-05-20,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,27956,589,25.82,2.1069,721.69,17,BRL
2026-05-20,2026-05-20,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,39053,975,20.15,2.4966,787.07,15,BRL
2026-05-20,2026-05-20,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,7153,216,48.76,3.0197,348.75,18,BRL
2026-05-20,2026-05-20,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,15915,324,14.94,2.0358,237.79,6,BRL
2026-05-21,2026-05-21,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,22123,635,25.85,2.8703,571.96,23,BRL
2026-05-21,2026-05-21,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,19100,439,23.86,2.2984,455.74,16,BRL
2026-05-21,2026-05-21,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,29275,616,17.86,2.1042,522.82,19,BRL
2026-05-21,2026-05-21,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,6735,181,26.88,2.6875,181.07,9,BRL
2026-05-21,2026-05-21,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,28862,599,14.20,2.0754,409.72,14,BRL
2026-05-22,2026-05-22,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,36535,733,19.39,2.0063,708.42,29,BRL
2026-05-22,2026-05-22,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,11266,221,24.32,1.9617,273.98,12,BRL
2026-05-22,2026-05-22,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,15025,366,24.37,2.4359,366.20,9,BRL
2026-05-22,2026-05-22,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,15351,438,28.52,2.8532,437.75,17,BRL
2026-05-22,2026-05-22,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,15791,338,17.30,2.1405,273.20,7,BRL
2026-05-23,2026-05-23,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,41260,924,18.11,2.2395,747.42,31,BRL
2026-05-23,2026-05-23,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,16344,368,31.96,2.2516,522.34,16,BRL
2026-05-23,2026-05-23,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,18807,449,23.90,2.3874,449.51,16,BRL
2026-05-23,2026-05-23,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,6845,183,38.41,2.6735,262.93,12,BRL
2026-05-23,2026-05-23,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,14665,327,16.93,2.2298,248.35,10,BRL
2026-05-24,2026-05-24,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,32882,685,18.91,2.0832,621.93,27,BRL
2026-05-24,2026-05-24,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,5786,145,36.81,2.5060,212.96,10,BRL
2026-05-24,2026-05-24,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,37939,839,21.56,2.2114,817.86,15,BRL
2026-05-24,2026-05-24,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,9176,268,25.07,2.9207,230.02,9,BRL
2026-05-24,2026-05-24,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,15541,329,16.83,2.1170,261.49,9,BRL
2026-05-25,2026-05-25,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,14716,394,29.47,2.6774,433.68,20,BRL
2026-05-25,2026-05-25,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,12244,255,26.16,2.0827,320.28,14,BRL
2026-05-25,2026-05-25,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,16019,375,22.01,2.3410,352.56,8,BRL
2026-05-25,2026-05-25,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5867,151,32.75,2.5737,192.16,12,BRL
2026-05-25,2026-05-25,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,15019,280,17.05,1.8643,256.11,6,BRL
2026-05-26,2026-05-26,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,31965,620,21.95,1.9396,701.69,21,BRL
2026-05-26,2026-05-26,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,22788,526,30.67,2.3082,699.00,16,BRL
2026-05-26,2026-05-26,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,20447,482,26.54,2.3573,542.65,17,BRL
2026-05-26,2026-05-26,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,9767,282,31.98,2.8873,312.31,16,BRL
2026-05-26,2026-05-26,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,11174,282,26.44,2.5237,295.39,8,BRL
2026-05-27,2026-05-27,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,20575,580,31.19,2.8190,641.67,21,BRL
2026-05-27,2026-05-27,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,9113,210,31.54,2.3044,287.42,9,BRL
2026-05-27,2026-05-27,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,8228,183,28.36,2.2241,233.38,10,BRL
2026-05-27,2026-05-27,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,4547,142,48.04,3.1229,218.43,13,BRL
2026-05-27,2026-05-27,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,14356,246,17.01,1.7136,244.16,6,BRL
2026-05-28,2026-05-28,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,24848,815,30.11,3.2799,748.11,29,BRL
2026-05-28,2026-05-28,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,11951,317,31.89,2.6525,381.11,11,BRL
2026-05-28,2026-05-28,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,28698,611,22.61,2.1291,648.91,18,BRL
2026-05-28,2026-05-28,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,1755,77,61.79,4.3875,108.44,6,BRL
2026-05-28,2026-05-28,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,17745,378,16.30,2.1302,289.24,7,BRL
2026-05-29,2026-05-29,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,12256,257,22.44,2.0969,275.01,17,BRL
2026-05-29,2026-05-29,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,19128,394,26.20,2.0598,501.17,15,BRL
2026-05-29,2026-05-29,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,9981,261,34.23,2.6150,341.68,8,BRL
2026-05-29,2026-05-29,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,10459,306,42.79,2.9257,447.54,21,BRL
2026-05-29,2026-05-29,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,14112,311,16.66,2.2038,235.16,6,BRL
2026-05-30,2026-05-30,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,40963,847,18.18,2.0677,744.56,27,BRL
2026-05-30,2026-05-30,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,9499,192,26.94,2.0213,255.92,11,BRL
2026-05-30,2026-05-30,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,32172,634,24.06,1.9707,774.08,18,BRL
2026-05-30,2026-05-30,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,9831,331,34.06,3.3669,334.82,13,BRL
2026-05-30,2026-05-30,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,16612,331,24.88,1.9925,413.33,10,BRL
2026-05-31,2026-05-31,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,15062,413,30.16,2.7420,454.33,26,BRL
2026-05-31,2026-05-31,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,12701,272,23.49,2.1416,298.32,12,BRL
2026-05-31,2026-05-31,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,16887,340,21.71,2.0134,366.65,10,BRL
2026-05-31,2026-05-31,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,18941,513,25.18,2.7084,476.96,16,BRL
2026-05-31,2026-05-31,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,24116,374,15.02,1.5508,362.21,13,BRL
2026-06-01,2026-06-01,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,21782,741,41.24,3.4019,898.32,34,BRL
2026-06-01,2026-06-01,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,14933,288,27.51,1.9286,410.78,18,BRL
2026-06-01,2026-06-01,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,18584,494,32.19,2.6582,598.17,19,BRL
2026-06-01,2026-06-01,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,10090,229,29.38,2.2696,296.40,12,BRL
2026-06-01,2026-06-01,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,20500,456,22.44,2.2244,460.09,13,BRL
2026-06-02,2026-06-02,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,12812,318,32.12,2.4820,411.57,17,BRL
2026-06-02,2026-06-02,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,11494,202,21.53,1.7574,247.43,11,BRL
2026-06-02,2026-06-02,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,17987,393,23.31,2.1849,419.34,13,BRL
2026-06-02,2026-06-02,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5310,157,37.40,2.9567,198.58,9,BRL
2026-06-02,2026-06-02,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,16355,242,15.51,1.4797,253.61,7,BRL
2026-06-03,2026-06-03,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,26940,566,21.60,2.1010,581.91,25,BRL
2026-06-03,2026-06-03,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,10244,200,30.08,1.9524,308.18,13,BRL
2026-06-03,2026-06-03,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,20267,495,27.90,2.4424,565.55,19,BRL
2026-06-03,2026-06-03,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,19255,402,28.24,2.0878,543.80,19,BRL
2026-06-03,2026-06-03,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,24560,500,12.61,2.0358,309.80,8,BRL
2026-06-04,2026-06-04,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,23454,559,24.88,2.3834,583.47,21,BRL
2026-06-04,2026-06-04,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,12023,260,25.51,2.1625,306.66,13,BRL
2026-06-04,2026-06-04,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,15198,341,21.50,2.2437,326.82,11,BRL
2026-06-04,2026-06-04,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,3362,102,39.57,3.0339,133.05,8,BRL
2026-06-04,2026-06-04,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,31082,463,17.09,1.4896,531.18,14,BRL
2026-06-05,2026-06-05,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,21323,397,16.91,1.8618,360.62,26,BRL
2026-06-05,2026-06-05,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,14125,420,39.82,2.9735,562.41,16,BRL
2026-06-05,2026-06-05,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,17805,384,22.29,2.1567,396.90,14,BRL
2026-06-05,2026-06-05,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,6620,173,30.43,2.6133,201.46,12,BRL
2026-06-05,2026-06-05,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,9316,186,19.18,1.9966,178.72,7,BRL
2026-06-06,2026-06-06,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,25959,545,19.00,2.0995,493.10,29,BRL
2026-06-06,2026-06-06,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,17264,290,29.42,1.6798,507.93,21,BRL
2026-06-06,2026-06-06,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,15273,543,32.17,3.5553,491.36,18,BRL
2026-06-06,2026-06-06,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,6768,177,35.85,2.6152,242.64,12,BRL
2026-06-06,2026-06-06,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,5268,122,20.92,2.3159,110.20,3,BRL
2026-06-07,2026-06-07,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,11026,366,38.51,3.3194,424.64,20,BRL
2026-06-07,2026-06-07,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,16445,286,22.73,1.7391,373.82,11,BRL
2026-06-07,2026-06-07,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,27919,745,28.86,2.6684,805.79,17,BRL
2026-06-07,2026-06-07,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,13647,342,28.43,2.5060,388.00,15,BRL
2026-06-07,2026-06-07,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,15121,288,13.50,1.9046,204.06,6,BRL
2026-06-08,2026-06-08,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,26162,635,25.29,2.4272,661.58,28,BRL
2026-06-08,2026-06-08,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,10405,235,23.14,2.2585,240.76,14,BRL
2026-06-08,2026-06-08,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,22203,538,21.77,2.4231,483.37,21,BRL
2026-06-08,2026-06-08,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,15367,456,29.54,2.9674,453.96,21,BRL
2026-06-08,2026-06-08,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,20899,398,15.47,1.9044,323.32,5,BRL
2026-06-09,2026-06-09,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,14011,320,22.42,2.2839,314.08,12,BRL
2026-06-09,2026-06-09,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,10581,218,28.96,2.0603,306.43,13,BRL
2026-06-09,2026-06-09,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,7192,166,23.92,2.3081,172.02,8,BRL
2026-06-09,2026-06-09,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5289,135,35.15,2.5525,185.93,12,BRL
2026-06-09,2026-06-09,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,20816,465,15.71,2.2339,327.11,9,BRL
2026-06-10,2026-06-10,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,25589,705,29.23,2.7551,748.07,32,BRL
2026-06-10,2026-06-10,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,15014,299,23.12,1.9915,347.07,12,BRL
2026-06-10,2026-06-10,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,16675,496,35.11,2.9745,585.54,14,BRL
2026-06-10,2026-06-10,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,6986,189,34.40,2.7054,240.30,18,BRL
2026-06-10,2026-06-10,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,17195,400,20.41,2.3263,350.93,9,BRL
2026-06-11,2026-06-11,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,27152,695,22.15,2.5597,601.37,30,BRL
2026-06-11,2026-06-11,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,11896,290,32.86,2.4378,390.96,11,BRL
2026-06-11,2026-06-11,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,27192,546,13.71,2.0079,372.70,12,BRL
2026-06-11,2026-06-11,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,6642,168,40.85,2.5294,271.30,16,BRL
2026-06-11,2026-06-11,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,34864,585,12.81,1.6779,446.63,12,BRL
2026-06-12,2026-06-12,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,21701,547,27.54,2.5206,597.72,29,BRL
2026-06-12,2026-06-12,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,13762,329,27.84,2.3906,383.19,13,BRL
2026-06-12,2026-06-12,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,13775,482,37.64,3.4991,518.51,13,BRL
2026-06-12,2026-06-12,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5908,178,39.40,3.0129,232.79,10,BRL
2026-06-12,2026-06-12,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,19181,442,16.30,2.3044,312.66,8,BRL
2026-06-13,2026-06-13,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,23515,648,26.29,2.7557,618.18,20,BRL
2026-06-13,2026-06-13,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,14535,294,28.66,2.0227,416.59,11,BRL
2026-06-13,2026-06-13,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,24264,622,23.78,2.5635,576.92,18,BRL
2026-06-13,2026-06-13,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,7684,240,45.97,3.1234,353.26,15,BRL
2026-06-13,2026-06-13,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,28442,558,13.51,1.9619,384.28,11,BRL
2026-06-14,2026-06-14,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,23910,487,23.69,2.0368,566.36,27,BRL
2026-06-14,2026-06-14,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,4139,87,23.26,2.1020,96.29,5,BRL
2026-06-14,2026-06-14,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,34764,615,18.16,1.7691,631.18,12,BRL
2026-06-14,2026-06-14,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,8044,238,26.66,2.9587,214.46,11,BRL
2026-06-14,2026-06-14,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,29916,555,16.69,1.8552,499.31,11,BRL
2026-06-15,2026-06-15,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,50749,1364,21.23,2.6877,1077.47,32,BRL
2026-06-15,2026-06-15,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,15730,330,24.16,2.0979,379.97,13,BRL
2026-06-15,2026-06-15,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,46870,1005,23.10,2.1442,1082.58,20,BRL
2026-06-15,2026-06-15,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,7661,190,30.82,2.4801,236.14,14,BRL
2026-06-15,2026-06-15,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,15069,218,13.46,1.4467,202.90,7,BRL
2026-06-16,2026-06-16,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,40558,959,19.46,2.3645,789.42,20,BRL
2026-06-16,2026-06-16,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,8634,194,26.33,2.2469,227.30,9,BRL
2026-06-16,2026-06-16,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,25123,525,22.46,2.0897,564.37,16,BRL
2026-06-16,2026-06-16,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5816,166,37.60,2.8542,218.69,9,BRL
2026-06-16,2026-06-16,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,29572,578,13.88,1.9546,410.50,12,BRL
2026-06-17,2026-06-17,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,26649,598,23.62,2.2440,629.56,22,BRL
2026-06-17,2026-06-17,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,15482,418,30.04,2.6999,465.07,12,BRL
2026-06-17,2026-06-17,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,25435,695,26.69,2.7325,678.87,19,BRL
2026-06-17,2026-06-17,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,8995,236,26.65,2.6237,239.74,17,BRL
2026-06-17,2026-06-17,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,12516,221,16.37,1.7657,204.85,9,BRL
2026-06-18,2026-06-18,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,31700,634,21.67,2.0000,686.80,25,BRL
2026-06-18,2026-06-18,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,15273,342,26.19,2.2392,399.94,13,BRL
2026-06-18,2026-06-18,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,19975,430,26.97,2.1527,538.75,16,BRL
2026-06-18,2026-06-18,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,11430,299,27.26,2.6159,311.58,16,BRL
2026-06-18,2026-06-18,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,23269,351,11.71,1.5084,272.37,6,BRL
